dr2_source_id,dr3_source_id,n_sectors,period,uncertainty,pdm_period,lsp_period,pdm_power,lsp_power,teff_curtis20,p2p_rms,a_90_10,snr,ra,dec,pmra,pmdec,parallax,radial_velocity,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,phot_bp_mean_mag_0,phot_rp_mean_mag_0,phot_g_mean_mag_0,X,Y,Z,U,V,W,v_l,v_b,in_meingast,in_kerr,in_kc,in_cg,in_jaehnig,in_lodieu,in_moranta,in_heyl,manual_check,flag_quality_period,flag_benchmark_period,in_gyro_sample,flag_nbhr_count
441825145466851200,441825145466851200,1,,,0.104,12.281,0.878,0.096,3209.0,24127.77,63168.68,38.93,52.352,50.508,23.395,-25.612,5.868,,18.568,15.453,16.736,12.084,9.147,10.397,-141.6,92.37,-14.04,,,,27.188,-6.265,True,True,True,True,True,True,False,True,,False,True,False,False
247429531168274560,247429531168274560,1,,,0.188,0.107,0.949,0.24,4117.0,759390.92,1506998.71,20.82,60.989,49.378,,,,,20.567,18.816,20.593,,,,,,,,,,,,False,False,False,False,False,True,False,False,,False,False,False,False
262083615984179456,262083615984179456,1,,,0.104,7.277,0.847,0.129,5161.0,984.5,2652.51,4.84,80.507,51.115,10.299,-33.124,5.616,15.4,12.578,11.494,12.116,6.176,5.154,5.746,-163.52,63.31,25.67,-36.53,-32.38,-13.14,27.951,-8.261,True,False,False,False,False,False,False,False,,False,True,False,True
437379334619754496,437379334619754496,1,,,0.104,14.0,0.937,0.032,,183357.39,379036.18,27.42,41.941,47.498,24.525,-20.73,4.973,,17.804,18.035,17.887,11.143,11.441,11.244,-155.84,119.66,-37.47,,,,29.539,-7.402,False,True,False,False,False,True,False,False,,False,False,False,False
435725089313589376,435725089313589376,1,,,0.144,2.099,0.963,0.016,,100125.23,195862.5,22.07,46.6,46.72,27.93,-23.994,5.71,,17.202,17.525,17.295,10.788,11.2,10.904,-141.82,96.76,-30.22,,,,29.921,-5.559,False,True,True,False,False,True,False,False,,False,False,False,False
236457740856298880,236457740856298880,1,,,0.104,11.706,0.954,0.045,3177.0,261742.99,530560.0,26.93,53.202,38.941,23.828,-27.538,5.361,,21.541,18.249,19.723,15.011,11.825,13.28,-162.25,78.45,-44.32,,,,31.257,-7.053,False,False,False,False,False,True,False,False,,False,False,False,False
235169353746141184,235169353746141184,1,,,0.208,0.19,0.897,0.182,3740.0,787929.75,1577240.84,18.78,51.192,39.262,18.138,-17.648,2.558,,21.474,19.256,20.527,12.929,10.957,12.162,-332.98,171.88,-96.66,,,,45.799,-7.613,False,False,False,False,False,True,False,False,,False,False,False,True
523592384950148992,523592384950148992,2,,,0.104,14.0,0.633,0.26,3241.0,97765.97,417958.67,63.56,14.259,62.658,26.101,-1.862,5.587,,19.346,16.408,17.652,12.984,10.099,11.333,-98.49,148.42,-0.39,,,,22.071,-1.093,False,False,True,False,False,False,False,False,,False,False,False,False
249497472023780608,249497472023780608,1,,,5.636,5.197,0.427,0.441,4745.0,994.13,18070.14,32.8,54.845,49.105,29.164,-34.069,7.768,-0.62,12.659,11.368,12.085,6.911,5.699,6.381,-109.57,65.8,-11.06,-23.85,-35.64,-13.12,26.606,-6.011,False,True,True,False,False,False,True,False,,False,True,False,True
249605391662789120,249605395962558080,2,,,0.104,14.0,0.4,0.578,3202.0,33772.18,224609.01,94.15,55.422,49.601,19.899,-25.04,5.41,,19.085,16.005,17.288,12.473,9.544,10.799,-157.24,94.41,-13.87,,,,27.017,-6.928,True,True,True,True,False,True,False,False,,False,True,False,False
250033896255024000,250033896255024000,1,,,0.137,0.184,0.974,0.021,3391.0,277787.29,505346.87,22.35,57.815,48.886,1.697,-48.435,5.159,,21.423,18.332,19.715,14.736,11.782,13.139,-167.75,94.17,-13.19,,,,29.118,-33.395,False,False,False,False,False,True,False,False,,False,False,False,False
248952797156561536,248952797156561536,1,,,0.47,0.337,0.954,0.026,3900.0,716059.84,1322999.3,12.32,52.58,47.738,39.273,-37.062,4.935,,21.324,19.246,20.68,14.532,12.562,13.964,-170.78,104.25,-24.34,,,,51.049,-7.515,False,False,False,False,False,True,False,False,,False,False,False,False
230839339517501824,230839339517501824,1,,,0.104,0.161,0.942,0.226,3930.0,840151.75,1638383.23,25.87,57.739,40.814,,,,,20.568,19.598,20.897,,,,,,,,,,,,False,False,False,False,False,True,False,False,,False,False,False,False
237656625142801152,237656625142801152,1,1.055,4.94e-05,1.055,1.052,0.567,0.39,3242.0,14545.83,50107.57,15.33,51.534,41.046,26.325,-29.317,6.565,,17.893,14.958,16.205,11.836,8.977,10.209,-130.42,69.74,-33.74,,,,27.581,-6.508,True,True,True,False,False,True,False,False,g,True,True,True,False
235161691523331456,235161691523331456,1,,,0.459,0.459,0.029,0.934,4244.0,12457.9,96171.26,52.08,51.117,39.113,25.782,-23.364,6.26,,13.944,12.354,13.208,7.798,6.261,7.094,-136.8,70.51,-40.15,,,,26.017,-3.399,False,True,False,False,False,True,False,False,,False,True,False,False
435405268867433216,435405268867433216,1,,,0.105,0.115,0.77,0.206,3509.0,680023.9,1698895.37,33.1,50.296,48.438,24.95,-18.532,5.072,,21.657,19.341,20.683,14.919,12.717,14.03,-163.07,106.18,-24.62,,,,28.846,-1.788,False,False,False,False,False,True,False,False,,False,False,False,False
242031130939524224,242031130939524224,1,,,0.104,6.829,0.908,0.102,3414.0,332583.73,718091.32,3.54,52.296,46.016,8.465,-13.601,5.018,,21.007,18.859,20.27,14.28,12.228,13.611,-168.82,99.7,-29.15,,,,13.834,-5.938,False,False,False,False,False,True,False,False,,False,False,False,False
240826517165946496,240826517165946496,1,,,0.788,0.394,0.843,0.133,3244.0,36462.0,74993.05,14.97,47.736,43.883,28.873,-21.728,6.009,,19.27,16.267,17.525,12.999,10.085,11.326,-137.23,86.17,-34.47,,,,28.247,-2.767,False,True,False,False,False,True,False,False,,False,False,False,False
2164407575808365824,2164407575808365824,2,,,0.104,6.434,0.79,0.178,,377.89,1206.45,43.66,317.996,46.789,9.325,0.934,4.216,-27.0,9.108,8.934,9.053,2.172,2.029,2.128,4.64,235.63,-4.34,-19.57,-39.2,-13.57,7.904,-6.87,False,False,True,False,False,False,False,False,,False,False,False,True
435847272541484928,435847272541484928,1,,,,,,,3156.0,,,,46.424,47.648,45.312,-31.213,4.442,,21.231,19.206,20.462,14.255,12.32,13.548,-181.22,126.33,-35.94,,,,58.192,-4.731,False,False,False,False,False,True,False,False,,False,False,False,False
241166399403545984,241166399403545984,1,,,,,,,,,,,51.43,43.433,10.77,-15.196,2.56,,21.304,19.264,20.591,12.88,11.032,12.302,-330.1,187.4,-73.31,,,,32.029,-11.812,False,False,False,False,False,True,False,False,,False,False,False,False
439718962223158016,439718962223158016,1,4.108,0.00183,4.108,4.091,0.281,0.742,3497.0,5944.97,56339.06,22.42,46.992,50.41,24.049,-24.1,5.59,-17.5,16.624,14.107,15.26,10.082,7.692,8.814,-143.14,103.83,-20.66,-12.68,-45.44,-12.47,27.776,-7.374,True,True,True,True,True,True,False,False,g,True,True,True,False
225291414300168192,225291414300168192,1,,,1.914,1.921,0.351,0.453,3547.0,5878.6,20988.82,11.73,61.717,36.626,19.756,-28.016,5.738,,16.523,14.067,15.207,9.961,7.661,8.764,-160.86,55.37,-33.92,,,,27.611,-5.704,True,True,True,False,False,False,False,True,,False,True,False,False
249869794148129280,249869794148129280,2,,,10.938,3.479,0.707,0.195,3410.0,27566.64,99420.77,9.27,55.352,50.568,20.613,-24.833,4.917,,18.285,15.591,16.78,11.431,8.886,10.043,-171.95,105.8,-12.63,,,,30.125,-7.1,False,True,True,False,False,True,False,False,,False,False,False,False
225046429362789760,225046429362789760,1,,,0.126,1.09,0.896,0.456,3636.0,417691.65,992679.73,28.73,56.298,40.497,16.724,-11.446,4.376,,21.426,18.988,20.353,14.468,12.105,13.452,-202.23,93.62,-43.84,,,,21.763,1.604,False,False,False,False,False,True,False,False,,False,False,False,False
441514086757051392,441514086757051392,1,,,0.104,7.609,0.906,0.096,3194.0,15341.77,41070.4,4.44,52.409,49.334,21.938,-25.746,5.76,,18.216,15.114,16.4,11.721,8.781,10.036,-145.16,92.17,-17.14,,,,26.787,-7.098,True,True,True,True,True,True,False,True,,False,False,False,False
403150236273306368,403150236273306368,2,,,0.104,14.0,0.62,0.281,,398.68,5496.83,205.01,18.453,48.787,22.496,-11.651,4.605,-15.34,8.349,8.23,8.319,1.441,1.421,1.446,-125.44,167.99,-51.63,-20.06,-40.42,-13.04,24.002,-9.82,True,False,False,False,False,False,False,False,,False,True,False,True
354554669887046016,354554669887046016,1,,,,,,,4236.0,,,,37.274,48.676,39.153,-42.021,4.364,,21.559,18.812,20.232,14.595,11.93,13.333,-168.99,146.4,-43.46,,,,56.205,-26.216,False,False,False,False,False,True,False,False,,False,False,False,False
442528042633598464,442528042633598464,1,,,14.0,11.438,-35.358,0.799,3136.0,31383.56,210382.38,8.59,50.699,50.498,22.011,-23.756,5.346,,19.145,15.847,17.157,12.415,9.333,10.604,-153.67,103.6,-17.34,,,,27.741,-6.877,True,True,True,True,False,True,False,True,,False,False,False,True
451381752640113408,451381752640113408,1,,,0.385,0.191,0.964,0.017,3535.0,584041.87,1119636.79,21.02,40.076,51.741,29.926,-54.881,4.56,,21.731,18.918,20.322,14.781,12.091,13.47,-164.49,140.29,-28.37,,,,51.503,-39.026,False,False,False,False,False,True,False,False,,False,False,False,False
242034154592815104,242034154592815104,1,,,0.138,0.514,0.94,0.195,4344.0,975189.08,1802276.99,21.29,52.677,45.88,1.274,-1.012,3.641,,21.615,19.737,20.77,14.122,12.365,13.358,-232.95,135.94,-39.91,,,,2.1,-0.12,False,False,False,False,False,True,False,False,,False,False,False,False
251083066573288704,251083066573288704,1,,,0.209,6.009,0.788,0.478,3351.0,404456.88,907116.87,22.31,56.826,50.005,16.663,-13.759,5.162,,21.512,18.798,20.185,14.82,12.23,13.59,-165.74,97.67,-11.6,,,,19.739,-0.448,False,False,False,False,False,True,False,False,,False,False,False,False
251590010155184000,251590010155184000,1,,,0.104,8.037,0.712,0.303,4226.0,2096.92,5335.47,36.34,56.804,52.086,25.533,-27.99,6.12,15.16,14.335,12.674,13.545,8.007,6.45,7.282,-138.16,85.71,-5.18,-39.06,-28.83,-12.47,28.823,-4.803,False,True,True,True,False,True,False,True,,False,True,False,True
441377193256855424,441377197558966144,1,,,0.699,0.35,0.756,0.25,3117.0,29760.61,81273.84,19.78,51.321,48.602,22.984,-24.47,5.654,,19.239,15.992,17.304,12.701,9.626,10.907,-147.29,94.17,-20.53,,,,27.308,-6.26,True,True,True,True,True,True,False,True,,False,True,False,False
245935123070635136,245935123070635136,1,1.72,0.000134,8.589,1.72,0.498,0.486,4201.0,9686.14,209435.53,74.91,61.222,47.559,17.896,-25.185,5.097,-0.97,14.598,12.938,13.807,7.93,6.353,7.191,-174.04,87.59,-11.76,-22.45,-37.76,-13.46,27.879,-6.339,True,True,True,False,False,True,False,True,c,True,True,False,False
2178615671216378496,2178615671216378496,2,,,,,,,6417.0,,,,325.647,58.853,24.75,8.192,8.321,,9.185,8.591,8.966,3.755,3.177,3.543,-21.82,117.43,9.35,,,,13.668,-5.694,False,False,True,False,False,False,False,False,,False,True,False,True
435524355423301376,435524355423301376,1,,,0.146,14.0,0.92,0.086,3066.0,51767.21,101992.98,22.07,48.862,48.127,23.548,-24.668,5.627,,20.011,16.695,18.037,13.493,10.337,11.649,-145.7,97.22,-24.58,,,,27.695,-7.127,True,True,False,False,False,True,False,True,,False,True,False,False
440658597990810240,440658597991822080,1,,,0.104,12.281,0.701,0.327,3264.0,60796.68,148109.83,36.23,43.572,51.554,24.345,-16.367,4.662,,19.88,16.848,18.134,12.874,10.028,11.278,-165.99,131.6,-24.88,,,,29.462,-3.445,False,False,False,False,False,True,False,False,,False,False,False,False
270863559930955392,270863559930955392,1,,,0.105,4.775,0.804,0.23,,13965.78,32657.58,5.19,66.836,50.523,42.674,-64.391,11.97,,18.435,15.16,16.477,13.819,10.551,11.866,-74.8,36.69,1.79,,,,30.023,-5.52,False,False,True,False,False,False,False,False,,False,True,False,False
242830372812875520,242830372812875520,1,,,,,,,3854.0,,,,52.118,46.597,10.446,-14.698,4.032,,21.778,19.187,20.534,14.526,12.065,13.383,-209.1,125.65,-34.51,,,,19.802,-7.176,False,False,False,False,False,True,False,False,,False,False,False,False
205334041305995648,205334041305995648,1,,,,,,,,,,,73.714,44.061,21.778,-55.423,10.121,,6.025,6.073,6.053,1.035,1.092,1.066,-93.6,30.77,0.79,,,,26.529,-8.381,False,False,True,False,False,False,False,False,,False,True,False,True
249070964590780544,249070964590780544,1,,,0.576,0.577,0.843,0.151,3248.0,32125.77,68406.39,12.82,53.942,48.252,22.598,-26.578,5.854,,19.015,15.969,17.252,12.59,9.685,10.94,-145.03,86.99,-17.74,,,,27.338,-6.612,True,True,True,True,True,True,False,True,,False,True,False,False
233682818320097152,233682818320097152,1,,,0.104,6.604,0.893,0.092,3069.0,172388.65,386513.15,3.96,63.342,45.786,28.387,-26.698,4.902,,21.335,18.235,19.56,14.561,11.587,12.887,-184.32,83.76,-13.35,,,,37.486,0.157,False,False,False,False,False,True,False,False,,False,False,False,False
233672918422217344,233672918422217344,1,,,0.187,9.056,0.891,0.08,3096.0,156078.43,325250.0,23.35,63.746,45.724,22.687,-34.284,5.541,,20.623,17.299,18.63,14.134,10.934,12.243,-163.49,73.44,-11.34,,,,34.146,-7.704,False,False,False,False,False,True,False,False,,False,False,False,False
250569560286051584,250569560286051584,1,,,0.187,0.145,0.945,0.22,3828.0,743033.07,1601559.69,22.62,60.633,50.527,16.66,-18.614,3.336,,21.667,19.471,20.744,13.93,11.884,13.116,-260.11,144.03,-7.74,,,,34.967,-4.247,False,False,False,False,False,True,False,False,,False,False,False,False
442374003628220032,442374003628220032,2,,,13.258,5.766,0.955,0.034,,63391.67,131992.72,5.6,54.211,51.733,28.836,-26.226,7.132,,19.982,16.556,17.915,13.942,10.702,12.028,-117.14,75.71,-7.49,,,,25.662,-2.791,False,True,True,False,False,False,False,False,,False,True,False,False
224761170518406272,224761170518406272,1,,,4.177,4.416,0.928,0.058,3068.0,126734.02,269852.39,4.46,56.992,39.627,19.302,-36.662,5.694,,20.467,17.309,18.61,14.085,11.018,12.302,-156.66,69.3,-34.77,,,,31.61,-13.41,False,False,False,False,False,True,False,False,,False,False,False,False
260643736789391360,260643736789391360,1,,,1.483,0.744,0.865,0.104,3334.0,36818.11,95747.24,14.78,71.896,52.642,22.884,-44.555,8.958,,18.34,15.585,16.79,13.058,10.326,11.527,-99.98,47.9,9.67,,,,25.771,-5.868,False,False,True,False,False,False,False,False,,False,False,False,False
515085673951768448,515085673951768448,2,,,0.104,8.895,0.752,0.243,6143.0,453.95,2260.41,8.23,31.792,64.626,35.948,-26.726,7.871,,9.332,8.623,9.062,3.779,3.086,3.516,-82.82,95.54,6.7,,,,25.298,-9.119,False,False,True,False,False,False,False,False,,False,False,False,True
239384503372164864,239384503372164864,1,,,4.664,6.692,0.725,0.246,,188718.16,566316.4,5.95,49.073,41.534,,,,,22.489,19.367,20.746,,,,,,,,,,,,False,False,False,False,False,True,False,False,,False,False,False,False
250584682864082944,250584682864082944,1,,,0.104,7.726,0.435,0.669,5921.0,570.65,4562.46,13.94,59.686,50.21,24.003,-20.382,6.343,,9.9,9.044,9.558,3.709,2.936,3.407,-136.91,76.59,-5.83,,,,23.437,0.071,False,False,False,False,False,True,False,False,,False,False,False,True
2066942359683145728,2066942359683145728,1,,,3.263,3.274,0.754,0.267,3097.0,64840.11,176251.22,5.55,311.003,43.097,7.913,-0.215,4.816,,19.581,16.516,17.806,12.916,9.898,11.179,25.73,204.91,0.97,,,,4.636,-6.21,False,False,True,False,False,False,False,False,,False,False,False,False
2126683430625031808,2126683430625031808,2,,,0.104,7.726,0.906,0.104,3077.0,103525.9,209152.76,42.72,291.326,45.691,1.382,3.856,5.124,,20.474,17.276,18.576,13.976,10.81,12.104,40.57,184.36,45.48,,,,3.754,0.353,False,False,True,False,False,False,False,False,,False,False,False,False
249896422945392512,249896422945392512,2,6.045,0.00101,6.045,6.045,0.391,0.644,4275.0,3899.21,16822.42,11.32,54.963,50.617,20.027,-24.714,5.237,-1.69,14.492,12.853,13.722,7.805,6.278,7.105,-161.08,99.99,-12.23,-23.95,-36.97,-14.11,27.771,-7.054,True,True,True,False,False,True,False,False,g,True,True,True,False
452059846373012224,452059846373012224,1,3.631,0.00127,3.631,3.618,0.162,0.647,3987.0,3616.22,37271.49,24.47,38.365,51.559,26.953,-21.414,5.883,-6.8,14.918,13.09,14.025,8.642,6.866,7.783,-125.73,110.73,-23.75,-22.86,-37.34,-13.62,26.587,-7.468,True,True,True,False,False,True,False,True,g,True,True,True,False
441849162923735552,441849162923735552,1,,,0.104,14.0,0.6,0.428,6213.0,460.39,2742.06,83.54,51.407,50.322,23.293,-25.985,5.747,-0.73,10.262,9.454,9.946,3.751,3.068,3.495,-143.81,95.23,-15.82,-25.31,-36.16,-14.15,27.772,-7.066,True,True,True,True,True,True,True,True,,False,False,False,True
436831537309421440,436831537309421440,1,,,0.104,11.182,0.951,0.039,3361.0,104487.43,203626.97,28.98,48.67,51.05,22.085,-19.535,5.588,,20.456,17.369,18.696,13.837,10.942,12.233,-144.56,102.62,-17.28,,,,24.525,-4.297,False,False,False,False,False,True,False,False,,False,False,False,False
159632565615796096,159632565615796096,1,,,4.775,4.752,0.291,0.757,3457.0,6481.43,33028.92,11.3,70.01,31.156,14.454,-23.918,5.171,12.43,16.775,14.182,15.352,10.044,7.589,8.728,-186.46,33.34,-33.62,-26.88,-34.97,-13.49,25.146,-4.171,False,True,False,False,False,False,False,False,,False,False,False,False
440591081104404992,440591081104404992,1,,,0.26,12.59,0.845,0.089,3066.0,37525.84,75820.72,17.92,42.215,51.241,27.747,-24.116,6.268,,19.427,16.059,17.398,13.239,9.977,11.297,-122.38,99.21,-20.35,,,,26.758,-7.114,True,True,False,False,False,True,False,True,,False,True,False,False
436038995585714944,436038995585714944,1,,,0.104,14.0,0.908,0.292,3694.0,583715.58,1180883.69,26.87,45.791,48.054,10.001,-13.502,3.625,,20.858,18.989,20.306,13.404,11.638,12.921,-220.27,156.87,-43.3,,,,19.911,-8.916,False,False,False,False,False,True,False,False,,False,False,False,False
460651670752462848,460651670752462848,1,,,14.0,7.121,0.4,0.514,3396.0,23122.69,165616.56,12.87,43.709,56.871,18.929,-15.476,4.112,,18.547,15.793,17.005,11.226,8.662,9.833,-182.88,157.77,-8.16,,,,27.391,-5.871,False,False,True,False,False,False,False,False,,False,False,False,True
247803055883745024,247803055883745024,1,,,0.104,13.084,0.666,0.372,3714.0,4200.4,12760.01,40.29,53.816,46.094,22.729,-26.959,5.919,,15.592,13.424,14.473,9.239,7.161,8.185,-144.69,82.68,-22.77,,,,27.31,-6.699,True,True,True,True,True,True,False,False,,False,True,False,True
238242080725700224,238242080725700224,1,,,1.05,0.526,0.873,0.123,5479.0,759032.41,1653688.37,13.74,53.649,42.992,,,,,21.17,19.962,20.871,,,,,,,,,,,,False,False,False,False,False,True,False,False,,False,False,False,False
245075270615282048,245075270615282048,1,,,0.208,0.11,0.932,0.28,3627.0,735224.7,1659050.7,30.91,58.892,46.678,19.153,-21.944,4.775,,21.44,19.247,20.7,14.62,12.519,13.946,-184.27,95.25,-18.73,,,,28.419,-4.424,False,False,False,False,False,True,False,False,,False,False,False,False
515471774329154944,515471774329154944,2,,,0.208,11.309,0.484,0.67,3129.0,17987.23,242922.16,141.86,32.306,64.957,36.678,-18.756,7.549,,18.292,15.185,16.47,12.64,9.559,10.839,-86.5,99.39,7.86,,,,25.403,-4.396,False,False,True,False,False,False,False,False,,False,True,False,False
512451926982817536,512451926982817536,2,,,,,,,3070.0,,,,23.949,63.114,25.859,-7.874,5.466,,20.811,17.193,18.637,14.373,10.842,12.27,-111.86,143.62,2.42,,,,23.153,-2.875,False,False,True,False,False,False,False,False,,False,False,False,False
441452239225969152,441452239225969152,1,0.467,7.96e-06,0.467,0.467,0.421,0.579,3362.0,11956.32,55846.53,29.3,51.264,49.112,23.482,-25.588,5.812,,17.464,14.654,15.876,11.005,8.334,9.527,-142.91,92.49,-18.79,,,,27.402,-6.656,True,True,True,True,True,True,False,True,g,True,True,True,False
232794859603611136,232794859603611136,1,,,0.125,0.162,0.936,0.28,,885160.63,1758596.28,22.45,63.726,44.648,0.855,-4.503,0.466,,21.331,19.698,20.653,8.121,7.119,7.863,-1859.46,806.6,-156.18,,,,35.997,-25.593,False,False,False,False,False,True,False,False,,False,False,False,False
469641410959701888,469641415265098624,1,,,0.202,0.251,0.962,0.291,3294.0,701717.8,1400242.18,20.46,60.024,56.696,43.246,-25.88,4.906,,21.682,18.612,20.027,14.884,11.952,13.34,-169.22,111.16,10.34,,,,47.717,8.33,False,False,False,False,False,True,False,False,,False,False,False,False
243112985957716096,243112985958935936,1,,,0.104,9.576,0.744,0.16,3372.0,15686.42,54050.05,45.69,51.428,47.441,37.776,-28.725,6.251,,17.501,14.749,16.055,11.238,8.604,9.885,-134.07,83.38,-21.13,,,,35.786,-1.998,False,False,False,False,False,True,False,False,,False,False,False,True
443640744103131520,443640744103131520,1,,,0.104,10.703,0.962,0.047,3703.0,647625.74,1198708.11,28.08,56.015,51.767,2.736,-8.055,3.344,,21.226,18.913,20.443,13.258,11.196,12.662,-251.43,157.11,-12.3,,,,9.957,-6.64,False,False,False,False,False,True,False,False,,False,False,False,False
251401306467420032,251401306467420032,1,,,0.444,2.158,0.97,0.015,3541.0,70319.94,126783.04,13.26,56.893,51.103,10.843,-15.937,3.186,,19.112,16.559,17.92,11.122,8.8,10.108,-266.16,160.93,-13.92,,,,27.134,-8.558,False,False,False,False,False,True,False,False,,False,False,False,False
