dr2_source_id,_2MASS,EPIC,CWW,NOMAD1,RA_ICRS,DE_ICRS,pmRA,pmDE,e_pmRA,Source,plx,e_plx,epsi,sepsi,Gmag,BP-RP,e_BP-RP,Jmag,Kmag,eJ-K,RVGaia,e_RVGaia,RV,o_RV,eRV,dRV,delTrv,Member,pBin,WBin,SpBin,rad,drad,f_drad,pmd,dplx,dcmd,AO,nmag,nrad,Teff,Mass,SpT,K2_PTF,Prot,r_Prot,sigmaLC,RvarLC,Bench,Notes,Cl,O19,SimbadName,_RA_icrs,_DE_icrs,dr2_bp_rp,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20,nbhr_count,flag_nbhr_count,abs_magnitude_difference,flag_bad_gaiamatch,M_G,flag_ruwe_outlier,flag_possible_binary,flag_benchmark_period
4083221839189590528,                 ,-2147483648,0,0700-0831618,291.77034999999995,-19.95450194444444,-2.568,-29.676,1.422,GaiaDR2 ,2.9168,0.4851,1.437,2.65,19.2249,0.2256,0.082625,,,,,,,0.0,,,,Yes,   ,Yes,N/A,4.464,42.979, ,3.472,-0.3348,,   ,,,8491.9,0.264,A5,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4083221839189590528,291.77036166666664,-19.954374166666664,0.2256,4083221839189590528,0.4808498,-0.043994904,291.77034534106474,-19.95450666442541,3.3594288254914804,0.28249866,11.89184,0.11826719107402939,-30.957662540405437,1.02703,317.45734,19.180943,30.899239,174.19676329682719,18.934574,1.089051,0,1,0,2,0.14776039,0.11211395,0.03564644,,,,,,,18.595006714100272,-16.570570825061164,290.4153962481217,1.9550942791899037,0,,,,,,,,2,True,0.043994904,False,11.81226975713588,False,True,False
4184775649418128128,J19203926-1424131,-2147483648,0,0755-0728305,290.16358999999994,-14.403818055555554,-0.38,-26.209,0.835,GaiaDR2 ,3.4399,0.3689,0.682,0.837,19.2504,2.5863,0.143272,16.119,15.098,0.162,,,,0.0,,,,Yes,No ,No ,N/A,2.252,20.584, ,0.676,0.1883,,   ,,,3485.3,0.262,M2,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4184775649418128128,290.1635916666666,-14.403705277777776,2.5863,4184775649418128128,0.30965942,-0.043045044,290.1635913600357,-14.40382193552049,3.2600573275814315,0.31907076,10.217349,-0.35392782608965234,-26.214605740091713,0.9987365,291.86258,19.207323,6.684364,525.9278819968692,50.693806,1.4943279,0,0,0,2,2.9817657,1.7200222,1.2617435,,,,,,,23.17269280563402,-12.886514020898122,289.68685679981303,7.66802398730733,0,,,,,,,3454.76701026925,0,False,0.043045044,False,11.773449260007771,False,False,False
4084076365883724672,J19132106-1907165,-2147483648,0,0708-0803749,288.33845999999994,-19.12135111111111,-0.727,-25.495,1.035,GaiaDR2 ,4.995,0.6122,1.223,2.23,19.2521,1.65,0.134516,15.046,14.489,0.108,,,,0.0,,,,No: d>100_pc,   ,No ,N/A,2.839,108.364, ,1.144,1.7434,,   ,,,4258.8,0.261,K5,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4084076365883724672,288.3384633333333,-19.121241111111107,1.65,4084076365883724672,0.34275472,-0.025014877,288.33846299090663,-19.121354853693912,4.367375720556206,0.5109765,8.547116,-0.009153623611275474,-26.125948219647636,1.008942,81.41457,19.214272,5.5447273,587.323903800895,35.071728,1.8463304,0,2,0,1,2.2302952,0.8417244,1.3885708,,,,,,,18.023527295741562,-13.276750821243569,287.3220037459382,3.2219461059278953,0,,,,,,,4263.558752121433,3,True,0.025014877,False,12.415374322449056,False,True,False
4184196073644880000,                 ,229228368,0,0740-0786957,288.65894,-15.982821944444442,-1.839,-28.03,0.977,GaiaDR2 ,3.2218,0.4055,0.839,1.26,19.2789,0.0064,0.074581,,,,,,,0.0,,,,Yes,   ,No ,N/A,0.59,4.0, ,1.683,-0.0298,,   ,,,9558.4,0.259,A0,A_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4184196073644880000,288.6589483333333,-15.982701388888886,0.0064,4184196073644880000,0.13929737,-0.046289444,288.6589414141574,-15.982825383578827,3.289214241213728,0.28061002,11.721656,-1.469667333362008,-27.78240545983155,0.9615892,297.2797,19.232607,35.49327,160.13863378999207,20.246092,1.077632,0,2,0,1,0.1011219,0.105169296,-0.004047394,,,,,,,21.077084568401965,-12.240111675689688,288.02510588945086,6.2964986308949005,0,,,,,,,,0,False,0.046289444,False,11.818067697533293,False,False,False
4088014094979188736,J19140921-1638562,219479496,0,0733-0831887,288.53835999999995,-16.64909805555555,-0.678,-25.033,1.164,GaiaDR2 ,2.7828,0.5,1.363,2.18,19.2816,1.9891,0.174824,16.027,15.139,0.189,,,,0.0,,,,Yes,No ,No ,N/A,0.613,51.638, ,1.608,-0.4688,,   ,,,3908.8,0.259,M0,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4088014094979188736,288.5383630555555,-16.648990277777777,1.9891,4088014094979188736,0.12183538,-0.02741623,288.53836080736585,-16.649101101250636,2.774346709355092,0.40521693,6.846572,-1.5848715797863342,-25.66570871667217,1.0546663,264.47458,19.239685,8.13473,479.8734018687496,53.5621,1.5213997,0,1,0,1,2.323042,1.1284351,1.1946068,,,,,,,20.408866106464377,-12.416621942159566,287.82424597341935,5.650427455160168,0,,,,,,,3896.786220971482,1,True,0.02741623,False,11.455488727555414,False,True,False
4088060819936392448,J19133696-1618124,219613107,0,0736-0788490,288.40405999999996,-16.303668888888886,0.867,-25.974,1.451,GaiaDR2 ,2.2497,0.5375,0.0,1.02e-15,19.303,2.6563,0.111043,16.309,14.343,,,,,0.0,,,,No: d>100_pc,   ,No ,N/A,0.692,136.731, ,1.897,-1.0019,,   ,,,3439.2,0.257,M2,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4088060819936392448,288.40405611111106,-16.30355722222222,2.6563,4088060819936392448,0.2456573,-0.016845703,288.4040589907815,-16.303672667930527,1.948371688122351,0.46219522,4.2154737,1.155710644182743,-25.347876610419352,1.0162349,204.34734,19.265303,14.0905485,495.8388460742676,52.169216,1.5309885,0,0,0,0,2.6941242,1.4383659,1.2557583,,,,,,,20.67367565204838,-12.154023859729659,287.73981968393366,6.009387873593971,0,,,,,,,3420.0656001971656,1,True,0.016845703,False,10.713661709044587,False,True,False
4185328497609129600,J19085439-1436194,220092352,0,0753-0721447,287.22655,-14.605519999999999,-1.987,-25.84,1.052,GaiaDR2 ,3.3058,0.3706,0.748,0.922,19.307,3.1581,0.14831,16.093,15.184,0.185,,,,0.0,,,,Yes,No ,No ,N/A,2.577,14.454, ,1.328,0.0542,,   ,,,3152.5,0.257,M4,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4185328497609129600,287.22655888888886,-14.605408611111109,3.1581,4185328497609129600,0.29001907,-0.027921677,287.22655030610844,-14.605523427302838,3.1042306613347606,0.29249272,10.613019,-1.161021972663605,-25.020703931466752,1.0275168,295.62497,19.253536,8.644545,490.3956058167301,80.567,1.427352,0,0,0,0,3.20232,1.9703121,1.232008,,,,,,,21.744950068047018,-10.402445389014623,286.8148853591317,7.833849024155797,0,,,,,,,3146.4720333799487,2,True,0.027921677,False,11.713306145580475,False,True,False
4087965609094170112,J19084017-1644199,219443211,0,0732-0853012,287.16736,-16.738968055555553,-1.404,-26.596,1.517,GaiaDR2 ,3.3607,0.5542,1.47,3.63,19.3581,2.5746,0.131986,16.231,15.277,0.206,,,,0.0,,,,Yes,   ,No ,N/A,1.956,14.43, ,0.49,0.1091,,   ,,,3493.1,0.253,M2,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4087965609094170112,287.16736638888887,-16.738853611111107,2.5746,4087965609094170112,3.2477274,0.016115189,287.16735953461597,-16.73897118482726,2.1585951195271553,0.43291026,4.9862413,4.387794623006627,-21.237535455186137,1.006679,159.25996,19.352596,10.687787,442.01488355319805,67.25963,1.4713948,0,2,0,0,2.7397537,1.5214615,1.2182922,,,,,,,19.757392565890495,-11.265068332975241,286.50341700080287,5.722167979743588,0,,,,,,,3460.7840416279796,0,False,0.016115189,True,11.023452236999827,False,False,False
4087929776188134784,J19114415-1643593,219445587,0,0732-0858869,287.93397,-16.733268888888887,1.598,-27.947,0.959,GaiaDR2 ,3.6204,0.4205,0.77,0.907,19.3651,2.7224,0.131964,16.123,15.235,0.213,,,,0.0,,,,Yes,   ,Yes,N/A,1.209,32.221, ,2.84,0.3688,,   ,,,3396.4,0.252,M3,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4087929776188134784,287.93396277777777,-16.73314861111111,2.7224,4087929776188134784,0.547681,-0.053274155,287.93396663985897,-16.73327251329963,2.859789935612582,0.32252014,8.867012,3.061250783875866,-27.452397869883107,1.0783972,300.6013,19.311777,6.8277555,480.4825181022574,49.6151,1.5064615,0,2,0,1,2.957426,1.6893501,1.268076,,,,,,,20.080699883327632,-11.927399451567872,287.2364852580999,5.639332171434953,0,,,,,,,3388.5531595307693,2,True,0.053274155,False,11.593447781990937,False,True,False
4181346203936155136,J19284190-1558226,-2147483648,0,0740-0806063,292.17486999999994,-15.972801944444443,0.435,-25.213,0.961,GaiaDR2 ,3.1341,0.4379,0.0,0.0,19.4096,,,14.742,13.934,0.084,,,,0.0,,,,Yes,   ,No ,N/A,3.111,19.678, ,1.952,-0.1175,,   ,,,,0.248,  ,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4181346203936155136,292.1748680555555,-15.972693333333332,,4181346203936155136,0.05252318,-0.08422279,292.1748722544679,-15.972805021269727,3.0583684561651783,0.34325042,8.910021,0.4381081125911239,-24.18214785118639,1.0186036,205.6323,19.325361,,,,,,,,,,,,,,,,,,22.542068315703688,-15.306213994261697,291.39237270071953,5.8348153277290224,0,,,,,,,,3,True,0.08422279,False,11.75281028056096,False,True,False
4183847562828165248,                 ,-2147483648,0,0731-0928586,289.74258,-16.806088055555552,-1.91,-27.035,1.061,GaiaDR2 ,3.5436,0.5304,0.795,0.757,19.4149,0.0393,0.123939,,,,,,,0.0,,,,Yes,   ,No ,N/A,0.776,25.937, ,1.077,0.292,,   ,,,9384.6,0.248,A0,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4183847562828165248,289.74258861111105,-16.805971666666665,0.0393,4183847562828165248,0.15794075,-0.040016174,289.74258100663104,-16.80609217212798,3.263680514510799,0.3564452,9.156192,-1.0931526178799418,-26.7142437623776,1.018025,293.42044,19.374884,30.910402,137.64852464446435,16.218328,1.0159776,0,1,0,0,0.17063713,0.19672012,-0.026082993,,,,,,,20.758928264498707,-13.529407524917705,288.9521830686099,5.343684141027349,0,,,,,,,,1,True,0.040016174,False,11.943421844581202,False,True,False
4184325674282311680,J19192968-1504182,220001274,0,0749-0782151,289.87366999999995,-15.071838888888887,-0.965,-24.966,1.173,GaiaDR2 ,2.582,0.4722,1.622,2.7,19.4256,2.6899,0.179678,16.187,15.278,,,,,0.0,,,,Yes,   ,No ,N/A,1.528,79.939, ,1.658,-0.6696,,   ,,,3417.4,0.247,M3,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4184325674282311680,289.8736741666666,-15.071731388888887,2.6899,4184325674282311680,0.02076789,-0.016153336,289.87367240503215,-15.071842987649362,2.548421591841271,0.41735262,6.1061597,-1.5982383810188205,-25.79646012239863,1.1218172,248.13907,19.383955,4.5171943,463.423999244747,41.921604,1.5312328,0,0,0,0,3.1175003,1.816494,1.3010063,,,,,,,22.43004685054001,-12.915391913109351,289.31434527256044,7.044825859945723,0,,,,,,,3403.96610966773,1,True,0.016153336,False,11.415311382048145,False,True,False
4087586792985303936,J19132188-1759442,218870616,0,0720-1084083,288.34128,-17.995603888888887,-2.764,-23.881,0.954,GaiaDR2 ,2.9477,0.4255,1.271,2.65,19.4439,2.9159,0.131271,16.425,15.374,0.233,,,,0.0,,,,Yes,   ,Yes,N/A,1.777,33.026, ,3.307,-0.3039,,   ,,,3278.5,0.245,M3,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4087586792985303936,288.34129249999995,-17.99550111111111,2.9159,4087586792985303936,0.02302821,-0.027711868,288.34127874369216,-17.99560701588331,2.9807552423731836,0.2779948,10.722341,-2.9337841838226613,-24.18524072202197,1.0188813,296.11438,19.393974,10.482849,422.86133989898946,39.837032,1.4564043,0,0,0,0,2.7765293,1.5649548,1.2115746,,,,,,,19.075528356331144,-12.810927116791943,287.4661781161185,4.3384675274161815,0,,,,,,,3292.5979845028487,0,False,0.027711868,False,11.765605886390603,False,False,False
4089143808817740544,J19082919-1520159,219932205,0,0746-0774556,287.12112999999994,-15.338278055555554,-1.468,-23.791,1.214,GaiaDR2 ,3.7336,0.5491,0.705,0.526,19.4739,1.0988,0.071715,14.968,14.423,0.078,,,,0.0,,,,Yes,   ,Yes,N/A,2.231,41.461, ,2.885,0.482,,   ,,,5331.5,0.243,K0,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4089143808817740544,287.12113666666664,-15.338175555555553,1.0988,4089143808817740544,0.90799093,-0.01820755,287.1211255262786,-15.338280669478879,2.2513540382527717,0.5678456,3.9647295,-5.847533680601305,-21.326235724443713,1.1135404,193.52791,19.458305,27.440062,297.66558346828606,41.936092,1.5428716,0,0,0,0,1.1312866,0.2365551,0.8947315,,,,,,,21.027665502150455,-10.625921034470837,286.6253419688541,7.118315946056738,0,,,,,,,5318.484094241623,1,True,0.01820755,False,11.220524337153105,False,True,False
4183978061110910592,                 ,-2147483648,0,0741-0805878,289.68440999999996,-15.898903055555554,0.126,-28.743,1.459,GaiaDR2 ,3.5338,0.6206,0.435,0.167,19.5315,0.1813,0.085316,,,,,,,0.0,,,,Yes,   ,Yes,N/A,0.766,25.123, ,2.362,0.2822,,   ,,,8692.9,0.238,A2,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4183978061110910592,289.6844094444444,-15.898779166666664,0.1813,4183978061110910592,0.4187851,-0.038740158,289.6844056068435,-15.8989068101914,2.961496235756945,0.36385077,8.139316,-1.4515908501469958,-27.60612835589533,0.9706552,228.57092,19.492762,23.008041,137.96517697152441,21.624077,1.1206808,0,1,0,0,0.19404411,0.09975433,0.09428978,,,,,,,21.58141247277294,-13.098709509782154,289.0195671952337,6.250109592958756,0,,,,,,,,1,True,0.038740158,False,11.850317536750646,False,True,False
4087731103883037440,J19163596-1718532,219195919,0,0726-1075309,289.14986999999996,-17.314988055555553,0.353,-26.241,1.301,GaiaDR2 ,1.9855,0.5142,0.944,0.91,19.5442,1.8428,0.41542,16.289,15.317,0.219,,,,0.0,,,,No: d>100_pc,No ,No ,N/A,0.932,195.92, ,1.324,-1.2661,,   ,,,4040.6,0.237,K7,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4087731103883037440,289.1498683333333,-17.314874999999997,1.8428,4087731103883037440,0.5263848,-0.020009995,289.14987233742124,-17.314991747445333,1.305863357370511,0.38092944,3.428098,2.1023759808547995,-25.48315418630025,1.0021347,225.53665,19.49932,4.3517003,391.52936122995754,50.528057,1.4598706,0,0,0,2,2.9512177,1.7178841,1.2333336,,,,,,,20.040509393641287,-13.226837780404699,288.32039392400253,4.914642955205507,0,,,,,,,4044.1133234062654,2,True,0.020009995,False,10.078807755090029,False,True,False
4185682162396865536,J19212989-1336034,-2147483648,0,0763-0690812,290.37451999999996,-13.601088055555554,0.293,-27.84,1.193,GaiaDR2 ,3.1563,0.5905,1.243,1.58,19.5464,2.5861,0.166879,16.273,15.395,0.213,,,,0.0,,,,Yes,   ,No ,N/A,3.065,18.64, ,1.715,-0.0953,,   ,,,3485.5,0.237,M2,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4185682162396865536,290.37451861111106,-13.600968055555553,2.5861,4185682162396865536,0.4154435,-0.03312111,290.3745173263338,-13.601092114749498,2.666448559022559,0.42849058,6.2228875,-0.5152659890294302,-28.431291162693242,1.004657,255.3306,19.488749,6.9222436,389.79428934012935,49.63205,1.4423269,0,0,0,0,2.929226,1.7112846,1.2179413,,,,,,,24.00701662164478,-12.730387159195349,290.00437384217156,8.434458306863801,0,,,,,,,3454.8692568331608,0,False,0.03312111,False,11.618414598988533,False,False,False
4084176623312365696,J19134150-1837582,-2147483648,0,0713-0820681,288.42298999999997,-18.632855,-4.727,-26.939,1.415,GaiaDR2 ,3.0095,0.5512,1.134,0.944,19.5795,2.2878,0.164012,15.625,14.899,,,,,0.0,,,,Yes,   ,Yes,N/A,2.346,27.827, ,3.825,-0.2421,,   ,,,3686.9,0.234,M1,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4084176623312365696,288.4230113888888,-18.632738888888888,2.2878,4084176623312365696,0.19861986,-0.03194809,288.4229938218514,-18.63285848070813,2.6164599786672116,0.45619646,5.7353797,-4.772945013097371,-26.23687333358062,1.0127674,222.25224,19.526424,10.839635,385.9006614577505,61.422775,1.5133135,0,0,0,0,2.706625,1.4619064,1.2447186,,,,,,,18.51419078412318,-13.14693733473677,287.46299577374344,3.6965194723904475,0,,,,,,,3639.7240876785945,2,True,0.03194809,False,11.614994888781858,False,True,False
4184332035135655680,                 ,-2147483648,0,            ,290.08906999999994,-14.903863055555554,-0.916,-27.236,1.33,GaiaDR2 ,1.8345,0.6512,0.807,0.611,19.5965,2.1296,0.08613,,,,,,,0.0,,,,No: d>100_pc,   ,No ,N/A,1.785,237.579, ,0.613,-1.4171,,   ,,,3799.3,0.233,M0,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4184332035135655680,290.08907416666665,-14.903745833333332,2.1296,4184332035135655680,0.4378321,-0.043849945,290.089067226505,-14.903866052810422,1.4815768119966661,0.392559,3.7741506,-0.8222446196207929,-25.69587936306505,0.9950755,247.21466,19.541035,17.750265,317.8784079893655,36.65767,1.3656276,0,0,0,0,2.1637974,1.1150055,1.0487919,,,,,,,22.676525166894653,-13.032945581869258,289.5452381628744,7.182718165950677,0,,,,,,,3767.844796081841,1,True,0.043849945,False,10.394655559954582,False,True,False
4087629742658237824,J19145328-1733162,219086902,0,0724-1080188,288.72203999999994,-17.554634999999998,-0.526,-25.139,1.257,GaiaDR2 ,2.635,0.496,0.88,0.796,19.6037,2.4508,0.194181,16.552,15.199,,,,,0.0,,,,Yes,No ,No ,N/A,1.227,72.061, ,1.534,-0.6166,,   ,,,3576.0,0.232,M2,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4087629742658237824,288.7220425,-17.554526666666664,2.4508,4087629742658237824,0.3653806,-0.015104294,288.7220356683936,-17.554637843545862,1.9273815102538518,0.3506294,5.496919,-0.9825581762547015,-24.429146673448518,1.0351306,235.25691,19.56699,6.353279,349.0709101565117,39.006847,1.4157941,0,8,0,9,2.7389908,1.5626125,1.1763783,,,,,,,19.64192416943554,-12.956056045111996,287.8830600749084,4.7298926968744075,0,,,,,,,3529.875208942627,0,False,0.015104294,False,10.99182834066323,False,False,False
4180552150379613568,J19234346-1734133,219079520,0,0724-1094989,290.93103999999994,-17.57052111111111,-1.225,-26.043,1.134,GaiaDR2 ,2.6511,0.5945,1.292,1.71,19.6038,2.362,0.232793,16.513,15.327,,,,,0.0,,,,Yes,No ,No ,N/A,2.189,70.495, ,0.658,-0.6005,,   ,,,3636.1,0.232,M1,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4180552150379613568,290.9310455555555,-17.57040888888889,2.362,4180552150379613568,0.4626724,-0.026538849,290.9310415829104,-17.570524646916063,2.076200980886911,0.39144403,5.3039536,-1.3186163216499187,-26.669435437774737,1.0869274,247.59358,19.559956,7.3001122,353.25160706867564,40.517513,1.4689114,0,0,0,0,2.485777,1.3035069,1.18227,,,,,,,20.52605531924398,-14.879392626402183,289.97423981385066,4.429122224915665,0,,,,,,,3586.8511602402286,0,False,0.026538849,False,11.146302556354415,False,False,False
4185619215351379328,J19181429-1348563,-2147483648,0,0761-0701054,289.55953999999997,-13.815803055555554,1.284,-28.985,1.173,GaiaDR2 ,3.1579,0.5067,1.064,0.992,19.6049,2.5688,0.209461,16.177,15.512,0.227,,,,0.0,,,,Yes,   ,Yes,N/A,2.611,16.515, ,3.227,-0.0937,,   ,,,3497.0,0.232,M2,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4185619215351379328,289.5595344444444,-13.81567833333333,2.5688,4185619215351379328,0.20558521,-0.039834976,289.5595410896817,-13.815806720202218,3.3872032975034263,0.4722962,7.1717772,1.6578936096122077,-28.392818975316434,1.0738465,246.52383,19.539736,7.5092072,385.36185832857035,50.53265,1.4864627,0,0,0,0,2.9867973,1.7302856,1.2565117,,,,,,,23.4621026127122,-12.106055608789552,289.18184452499383,8.330485330152467,0,,,,,,,3463.7945753099048,1,True,0.039834976,False,12.188942111412604,False,True,False
4183961873375118336,J19194408-1601349,219713998,0,0739-0795147,289.93372999999997,-16.026483888888887,1.319,-24.381,1.45,GaiaDR2 ,3.0095,0.5434,1.422,2.22,19.6058,2.294,0.114385,16.483,15.44,,,,,0.0,,,,Yes,   ,Yes,N/A,0.915,24.883, ,3.165,-0.2421,,   ,,,3682.6,0.232,M1,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4183961873375118336,289.93372416666665,-16.026378888888885,2.294,4183961873375118336,0.38331088,0.027046204,289.93373211892475,-16.026488045419192,2.220663827362727,0.390017,5.6937613,3.5131253547120505,-25.374665518388362,1.0255984,200.6127,19.612514,10.968448,385.7044094561947,46.138344,1.6462932,0,1,0,1,2.660122,1.3298664,1.3302555,,,,,,,21.565877959761025,-13.369837614873544,289.241051189433,6.0912046345115405,0,,,,,,,3635.1221260093807,1,True,0.027046204,False,11.344928587620254,False,True,False
4180568647346513408,                 ,-2147483648,0,            ,290.62681999999995,-17.444433888888888,-2.946,-24.671,1.477,GaiaDR2 ,1.8312,0.7428,2.364,4.34,19.6113,2.2497,0.182517,,,,,,,0.0,,,,No: d>100_pc,   ,Yes,N/A,1.866,238.598, ,2.817,-1.4204,,   ,,,3713.3,0.232,M1,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4180568647346513408,290.6268333333333,-17.444327777777776,2.2497,4180568647346513408,0.24777432,-0.006372452,290.6268150869852,-17.44443755182571,0.9470485900778031,0.54424137,1.740126,-2.5042620750704105,-25.200954136905185,1.1489035,213.3587,19.585962,7.825126,347.82095549031965,50.229782,1.4627336,0,1,0,1,2.5819244,1.3904686,1.1914558,,,,,,,20.521437711643397,-14.56307680797642,289.70403820415197,4.595009607497365,0,,,,,,,3668.726341732072,1,True,0.006372452,False,9.467823604811038,False,True,False
4184148073089506304,                 ,229228367,0,0739-0788028,288.76529999999997,-16.061513055555555,-1.086,-26.447,1.177,GaiaDR2 ,3.1125,0.4937,0.89,0.905,19.6279,0.0284,0.08348,,,,,,,0.0,,,,Yes,   ,No ,N/A,0.459,13.659, ,0.245,-0.1391,,   ,,,9441.5,0.23,A0,A_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4184148073089506304,288.76530499999996,-16.061399166666664,0.0284,4184148073089506304,0.021598352,-0.06477928,288.7652958408102,-16.06151651792359,3.115201650022462,0.36196586,8.606341,-0.3558481286781614,-25.912212079977095,0.9850269,271.41415,19.56317,28.608177,115.00435113231134,24.336098,1.0560322,0,1,0,0,0.08983612,0.12277603,-0.03293991,,,,,,,21.048351715158937,-12.366023389525527,288.11692704669673,6.205335681803016,0,,,,,,,,0,False,0.06477928,False,12.030600300409537,False,False,False
4183926006112672768,                 ,-2147483648,0,0736-0796373,289.64962999999995,-16.35845111111111,-1.662,-27.339,1.162,GaiaDR2 ,2.8496,0.4516,0.0,0.0,19.6289,0.2724,0.09146,,,,,,,0.0,,,,Yes,   ,No ,N/A,0.559,43.179, ,1.035,-0.402,,   ,,,8285.2,0.23,A5,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4183926006112672768,289.6496375,-16.35833333333333,0.2724,4183926006112672768,0.29857254,-0.016511917,289.64963211622563,-16.358454719990675,3.250378666649944,0.34504852,9.420063,-1.3008769812923346,-27.32896845305155,0.9847607,232.91805,19.61241,32.72963,122.94950084901366,11.966932,1.1224223,0,0,0,0,0.18196487,0.09313393,0.08883095,,,,,,,21.13862987236695,-13.261303203989938,288.9240758235874,5.799241484358648,0,,,,,,,,1,True,0.016511917,False,12.17207938619512,False,True,False
4087787591292403840,J19165692-1647365,219420920,0,0732-0868817,289.23717999999997,-16.793609999999997,-0.472,-25.965,1.943,GaiaDR2 ,3.5299,0.85,1.643,1.91,19.6411,2.9169,0.149163,16.176,15.346,0.184,,,,0.0,,,,Yes,No ,No ,N/A,0.434,24.667, ,0.793,0.2783,,   ,,,3277.9,0.229,M3,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4087787591292403840,289.2371822222222,-16.793498333333332,2.9169,4087787591292403840,0.682743,-0.023654938,289.23717927110386,-16.793613743720133,4.072490251666228,0.48643446,8.372126,-2.080568242627561,-27.235494983607428,1.0630609,166.47673,19.595642,10.216605,468.907999203493,44.76455,1.9495865,0,16,0,16,2.753334,1.227869,1.525465,,,,,,,20.562731942458417,-13.084666233134422,288.47221716617065,5.420546786141017,0,,,,,,,3292.057750917709,1,True,0.023654938,False,12.64494235689181,False,True,False
4087948845846501632,                 ,-2147483648,0,            ,287.36859,-16.84823694444444,-1.152,-26.674,1.426,GaiaDR2 ,2.5377,0.7958,0.936,0.662,19.6547,2.007,0.28364,,,,,,,0.0,,,,Yes,   ,No ,N/A,1.784,86.87, ,0.242,-0.7139,,   ,,,3894.0,0.228,M0,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4087948845846501632,287.36859527777773,-16.84812222222222,2.007,4087948845846501632,0.50385565,-0.022512436,287.3685943351596,-16.84824104620279,2.188897840304729,0.67059743,3.2641013,-2.5182404146737816,-28.70496172448244,1.0793254,216.72678,19.611132,6.0044527,366.5691458400127,32.612537,1.5543442,0,0,0,1,2.7055187,1.4318924,1.2736263,,,,,,,19.740048609569445,-11.485898032341902,286.68261574613354,5.590810999260522,0,,,,,,,3879.662139041433,1,True,0.022512436,False,11.31225913187551,False,True,False
4184525407443015424,J19252893-1444414,-2147483648,0,0752-0761170,291.37062,-14.745013055555553,0.082,-23.056,1.281,GaiaDR2 ,3.5043,0.6418,1.096,0.979,19.6637,2.5036,0.184318,16.537,15.658,0.245,,,,0.0,,,,Yes,   ,Yes,N/A,2.808,26.443, ,3.704,0.2527,,   ,,,3540.5,0.228,M2,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4184525407443015424,291.37061972222216,-14.744913611111109,2.5036,4184525407443015424,0.25970832,-0.052568436,291.37062013019363,-14.745016036337185,3.123082093572817,0.4891388,6.3848586,0.6978909065076779,-23.975853532294206,1.0405701,228.65027,19.611143,8.407914,347.47130650035217,49.08413,1.4510375,0,1,0,2,2.846201,1.6306553,1.2155457,,,,,,,23.361745222608675,-14.089541381916838,290.8039888824973,7.164152731965729,0,,,,,,,3499.0754529733094,2,True,0.052568436,False,12.084060113572297,False,True,False
